UUID,REC_NR,NAME,AIRPORT,TYPE,STATUS,GEO_LON,GEO_LAT,TOP_AMSL,HEIGHT_AGL,RADIUS,WEF,MARKING,LIGHTING,GROUP,STYLE,SMALL,point
d7a4a384-5c2b-474b-ac59-97c6d2c9996a,1,245NW30659,LSZC,POLE,A,8.373920409099611,46.95349367737438,492.0,23.0,,1950-01-01,NONE,NONE,NO,ms_pole,YES,POINT (8.373920409099611 46.95349367737438)
d87a2a15-df0d-4772-bb07-093476a6aa58,1,245NW30248,LSZC,POLE,A,8.457661032332773,46.96608475230377,564.6,27.0,,2012-10-01,NONE,NONE,NO,ms_pole,NO,POINT (8.457661032332773 46.96608475230377)
dac5bec7-24d6-45f4-9da0-2bddde4472e2,1,235LU30078,,BUILDING,A,8.305700773450669,47.031942105442155,540.0,88.0,,2012-03-01,NONE,LIGHTED,YES,ms_building_group_lighted,NO,POINT (8.305700773450669 47.03194210544216)
db0b6a79-3810-49f4-a8c2-82fa00507c3c,1,LU23001898,,CRANE,A,8.474653366064299,46.99592641315156,542.8,109.2,65.0,2023-10-30,ORANGE_CANVAS,MEDIUM,YES,ms_crane_group_lighted,NO,POINT (8.474653366064299 46.99592641315156)
db98fb3b-c329-45a5-bcfc-0a39e9cdb65b,1,245NW30641,LSZC,BUILDING,A,8.413193778021299,46.981120402811186,448.2,13.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.413193778021299 46.98112040281119)
dc56c66f-48de-48b0-b555-3b7023ae6cef,1,235SZ30206,LSXN,POLE,A,8.413505650235152,47.083962304656744,627.6,30.0,,2000-12-14,NONE,NONE,NO,ms_pole,NO,POINT (8.413505650235152 47.08396230465674)
dd5e536a-1225-40a5-aa91-62f8b511c49b,1,NW24000112,LSZC,CRANE,A,8.366279403101586,46.96583673414423,483.2,38.9,55.0,2024-02-22,MARKED,LIGHTED,YES,ms_crane_group_lighted,NO,POINT (8.366279403101586 46.96583673414423)
de312841-f85d-49c7-8481-ffb3ac38bd6c,1,245NW30649,LSZC,POLE,A,8.382312870592893,46.9690470028505,455.7,9.0,,1950-01-01,NONE,NONE,NO,ms_pole,YES,POINT (8.382312870592893 46.9690470028505)
deb8722c-11e0-478a-9922-81f444eac56a,1,245NW30691,LSZC,POLE,A,8.407897134061553,46.97748178043679,439.1,1.0,,1950-01-01,NONE,NONE,NO,ms_pole,YES,POINT (8.407897134061553 46.97748178043679)
dfaae3fe-7def-4718-8cec-024b26d52d51,1,245NW30390,LSZC,CRANE,A,8.384854159675353,46.974440894652616,474.4,27.39,,2016-07-18,MARKED,LIGHTED,NO,ms_crane_lighted,NO,POINT (8.384854159675353 46.97444089465262)
dfc49a63-e861-405f-9127-1275f7430519,1,245NW30632,LSZC,BUILDING,A,8.365282767599494,46.95554084290987,493.3,26.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.365282767599494 46.95554084290987)
e39f567b-cfc8-42e8-945d-c7f57e9c07f2,1,235LU00041,,BUILDING,A,8.354814088614848,47.09198365780283,468.0,43.0,,1950-01-01,NONE,NONE,NO,ms_building,NO,POINT (8.354814088614848 47.09198365780283)
e7763fe5-80b4-4ee5-b36f-9e81b9245009,1,235LU10044,,BUILDING,A,8.297523050543331,47.059413110432644,553.0,73.0,,1997-05-01,MARKED,NONE,NO,ms_building,NO,POINT (8.297523050543331 47.05941311043264)
e797542d-723b-44c2-9ba6-110667bb36ac,1,245NW30598,LSZC,BUILDING,A,8.340356508033762,46.95120371325592,637.5,10.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.340356508033762 46.95120371325592)
e8cc0729-a588-4a89-bddb-74804f63aa58,1,245NW30654,LSZC,POLE,A,8.339763117582926,46.958741339198035,522.9,5.0,,1950-01-01,NONE,NONE,NO,ms_pole,YES,POINT (8.339763117582926 46.95874133919803)
ea339593-70c2-4df7-96ae-2b1b225efbad,1,245NW30623,LSZC,BUILDING,A,8.33832002644293,46.9572081037608,539.3,12.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.338320026442929 46.9572081037608)
eabc0cbe-c1c8-4230-9326-aa21b0d4f065,1,235LU10027,,POLE,A,8.411950198889361,47.11127858616355,891.0,60.0,,2023-07-17,RED_WHITE_RED,NONE,NO,ms_pole,NO,POINT (8.411950198889361 47.11127858616355)
eaf7a906-02d9-438c-9e7e-0e6082c0aa82,1,235LU30077,,BUILDING,A,8.306157567942437,47.031713764600156,528.4,77.0,,2011-09-30,NONE,LIGHTED,NO,ms_building_lighted,NO,POINT (8.306157567942437 47.03171376460016)
eb2c6803-ff1a-4d80-a057-e9b7a1199a31,1,235LU30033,,POLE,A,8.282466033702013,47.082121733699466,478.6,31.0,,2011-08-08,NONE,NONE,NO,ms_pole,NO,POINT (8.282466033702013 47.08212173369947)
eb795b35-2416-4ee3-a9a5-c17b28b09386,1,245NW30622,LSZC,BUILDING,A,8.337237111109506,46.95928768995388,555.8,9.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.337237111109506 46.95928768995388)
eb84f01c-1721-4675-96c8-c89ea66bfaa9,1,NW22000025,LSZC,CRANE,A,8.418432908230812,46.9895791430291,576.8,66.45,65.0,2023-11-17,ORANGE_CANVAS,LOW,NO,ms_crane_lighted,NO,POINT (8.418432908230812 46.9895791430291)
ed07ca94-f960-4066-82fa-5e29aece48fd,1,235LU30135,,POLE,A,8.287993127933394,47.059448088074944,476.8,41.0,,2013-04-30,NONE,NONE,NO,ms_pole,NO,POINT (8.287993127933394 47.05944808807494)
ef3c62e8-88fb-438d-852f-26feec67603f,1,LU24000162,,CRANE,A,8.297733995470832,47.05042634529931,524.0,84.9,50.0,2024-03-08,ORANGE_CANVAS,MEDIUM,NO,ms_crane_lighted,NO,POINT (8.297733995470832 47.05042634529931)
f35628dd-a221-49f0-97f0-e07a85f3b120,1,245NW30634,LSZC,BUILDING,A,8.37095177420456,46.95451288956886,492.7,26.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.37095177420456 46.95451288956886)
f571d19d-16c5-4e8c-92be-d7d1187f2d19,1,245NW30605,LSZC,BUILDING,A,8.337065174813349,46.95185683487667,626.6,10.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.337065174813349 46.95185683487667)
f5cf7888-588f-4f57-88da-dedfda08c51a,1,245NW30633,LSZC,BUILDING,A,8.369043736281931,46.955482848284795,489.7,25.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.369043736281931 46.9554828482848)
f7029961-53b8-42d7-8b36-047185d3561b,1,235LU00030,,BUILDING,A,8.355121934090104,47.09072182790066,483.0,58.0,,1950-01-01,NONE,NONE,NO,ms_building,NO,POINT (8.355121934090104 47.09072182790066)
ffdc8387-e031-43d8-8367-f3a7ff897a7c,1,245NW30635,LSZC,BUILDING,A,8.396592576128338,46.96347773716011,490.3,12.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.396592576128338 46.96347773716011)
